"","level","date","state_fips","state_code","county_fips","county","pop_stay_at_home","pop_not_stay_at_home","trips","trips_1","trips_1_3","trips_3_5","trips_5_10","trips_10_25","trips_25_50","trips_50_100","trips_100_250","trips_250_500","trips_500"
"1001529","County",2019-05-22,49,"UT",49053,"Washington County",31912,139263,824035,187457,202625,146742,145477,97955,19153,12816,8432,1597,1781
"1001530","County",2019-05-22,49,"UT",49055,"Wayne County",454,2228,13047,3299,3453,342,2386,1454,902,927,263,21,0
"1001531","County",2019-05-22,49,"UT",49057,"Weber County",54193,201382,1126609,272173,328338,157251,183773,109098,52353,13087,6458,1834,2244
"1005630","County",2020-04-24,49,"UT",49001,"Beaver County",1801,4779,20491,4801,5907,668,703,3216,2896,1621,609,70,0
"1005631","County",2020-04-24,49,"UT",49003,"Box Elder County",14003,40947,181681,56006,44296,17385,18496,24411,12282,4819,3056,735,195
"1005632","County",2020-04-24,49,"UT",49005,"Cache County",34332,92736,425313,108468,112082,50076,66999,57599,18503,7459,2801,1190,136
"1005633","County",2020-04-24,49,"UT",49007,"Carbon County",6244,14025,67037,18738,23775,4594,6285,7330,3511,1767,720,302,15
"1005634","County",2020-04-24,49,"UT",49009,"Daggett County",380,600,2964,840,269,259,470,539,436,129,22,0,0
"1005635","County",2020-04-24,49,"UT",49011,"Davis County",95612,256101,1136116,328512,297871,132941,150234,128809,67257,16951,9374,3062,1105
"1005636","County",2020-04-24,49,"UT",49013,"Duchesne County",5920,14044,58643,13340,12521,5517,7401,10997,5061,3221,202,367,16
"1005637","County",2020-04-24,49,"UT",49015,"Emery County",2473,7541,34095,7503,7518,2567,4678,4313,4689,2184,592,51,0
"1005638","County",2020-04-24,49,"UT",49017,"Garfield County",2216,2864,12009,4353,3764,818,691,1594,615,174,0,0,0
"1005639","County",2020-04-24,49,"UT",49019,"Grand County",2915,6849,30767,8889,8726,2787,2312,2975,3848,675,451,51,53
"1005640","County",2020-04-24,49,"UT",49021,"Iron County",15093,37682,184561,49464,45067,25633,25360,17233,11629,6048,3224,792,111
"1005641","County",2020-04-24,49,"UT",49023,"Juab County",3777,7778,35262,8457,9125,1451,3902,3557,5336,2650,632,152,0
"1005642","County",2020-04-24,49,"UT",49025,"Kane County",1943,5766,30764,9638,3825,2550,2884,10491,532,695,92,57,0
"1005643","County",2020-04-24,49,"UT",49027,"Millard County",2689,10317,62659,15935,13950,3261,8448,13730,2446,2819,1970,89,11
"1005644","County",2020-04-24,49,"UT",49029,"Morgan County",3317,8728,33772,5391,6855,5576,4830,6888,3713,0,519,0,0
"1005645","County",2020-04-24,49,"UT",49031,"Piute County",382,1063,7096,939,582,63,1352,1687,2025,320,128,0,0
"1005646","County",2020-04-24,49,"UT",49033,"Rich County",522,1942,9593,1327,1320,1441,1358,2227,1177,638,105,0,0
"1005647","County",2020-04-24,49,"UT",49035,"Salt Lake County",313027,839606,3941710,1109446,973834,510490,630181,503041,121919,40621,40956,8925,2297
"1005648","County",2020-04-24,49,"UT",49037,"San Juan County",3536,11913,54939,16360,12636,3426,3816,5637,7058,4797,911,262,36
"1005649","County",2020-04-24,49,"UT",49039,"Sanpete County",8292,22331,121102,37908,18655,16655,13839,17055,9136,5693,1838,248,75
"1005650","County",2020-04-24,49,"UT",49041,"Sevier County",5112,16427,68858,16596,14744,7100,7705,12067,5362,2455,1848,868,113
"1005651","County",2020-04-24,49,"UT",49043,"Summit County",11102,30831,126719,31919,32425,15043,18488,16469,7683,2013,1937,526,216
"1005652","County",2020-04-24,49,"UT",49045,"Tooele County",16330,53577,224702,54778,56416,19285,24104,31059,27241,8153,2650,814,202
"1005653","County",2020-04-24,49,"UT",49047,"Uintah County",8963,26475,104542,17532,35339,16476,9793,11540,6729,3280,3485,262,106
"1005654","County",2020-04-24,49,"UT",49049,"Utah County",163074,459139,2037847,560619,533735,237771,268530,281370,104941,27946,18373,3270,1292
"1005655","County",2020-04-24,49,"UT",49051,"Wasatch County",8338,24902,109765,25125,35926,14099,12114,10841,9340,596,1277,296,151
"1005656","County",2020-04-24,49,"UT",49053,"Washington County",44231,127469,560644,121762,124894,86310,124522,72495,16904,7941,4468,1203,145
"1005657","County",2020-04-24,49,"UT",49055,"Wayne County",412,2278,16371,3373,4205,519,2177,1931,2314,1393,407,52,0
"1005658","County",2020-04-24,49,"UT",49057,"Weber County",68820,187539,857894,252103,218140,114155,124824,81941,45445,12808,6462,1689,327
"1008772","County",2020-04-25,49,"UT",49001,"Beaver County",2006,4574,19160,3677,7219,790,1887,1352,1902,1704,539,84,6
"1008773","County",2020-04-25,49,"UT",49003,"Box Elder County",15408,39542,165348,49471,40606,16583,14049,25857,10006,5297,2303,1002,174
"1008774","County",2020-04-25,49,"UT",49005,"Cache County",34585,92483,437613,125370,118637,53073,61854,52239,16656,6464,2337,864,119
"1008775","County",2020-04-25,49,"UT",49007,"Carbon County",5870,14399,57492,13047,17417,5302,6721,7088,3071,3671,623,537,15
"1008776","County",2020-04-25,49,"UT",49009,"Daggett County",422,558,2560,620,301,256,363,500,392,107,21,0,0
"1008777","County",2020-04-25,49,"UT",49011,"Davis County",100817,250896,1139813,343504,322782,147570,136416,106419,48393,18534,13079,2426,690
"1008778","County",2020-04-25,49,"UT",49013,"Duchesne County",5865,14099,69450,15403,13176,10307,8405,12114,7009,2390,599,0,47
"1008779","County",2020-04-25,49,"UT",49015,"Emery County",2711,7303,40234,12134,5450,1861,6926,6958,4147,2303,414,41,0
"1008780","County",2020-04-25,49,"UT",49017,"Garfield County",2248,2832,16410,5410,5904,1478,312,800,2035,471,0,0,0
"1008781","County",2020-04-25,49,"UT",49019,"Grand County",2667,7097,36258,13003,8139,2362,1575,3337,5241,2093,359,98,51
"1008782","County",2020-04-25,49,"UT",49021,"Iron County",15323,37452,172773,42469,46099,22823,22089,21217,9802,5849,1387,841,197
"1008783","County",2020-04-25,49,"UT",49023,"Juab County",3906,7649,49811,10735,12625,10364,6807,3839,3364,1631,241,174,31
"1008784","County",2020-04-25,49,"UT",49025,"Kane County",1966,5743,23762,5704,4776,2979,4506,4654,444,484,178,37,0
"1008785","County",2020-04-25,49,"UT",49027,"Millard County",2661,10345,49043,10709,16020,2703,8123,6381,2580,1301,1039,187,0
"1008786","County",2020-04-25,49,"UT",49029,"Morgan County",2833,9212,37174,5572,5879,6622,3823,9787,4899,484,0,108,0
"1008787","County",2020-04-25,49,"UT",49031,"Piute County",430,1015,6598,842,446,65,1196,1576,1921,384,168,0,0
"1008788","County",2020-04-25,49,"UT",49033,"Rich County",585,1879,8497,972,1187,1306,1229,1951,1101,637,114,0,0
"1008789","County",2020-04-25,49,"UT",49035,"Salt Lake County",324673,827960,3849661,1072330,1072627,550256,554878,398854,109733,40836,40462,7912,1773
"1008790","County",2020-04-25,49,"UT",49037,"San Juan County",4126,11323,48733,17292,12185,5554,2729,4447,3792,1322,1130,260,22
"1008791","County",2020-04-25,49,"UT",49039,"Sanpete County",7900,22723,119239,32980,27132,22210,8217,17615,5052,3702,2119,173,39
"1008792","County",2020-04-25,49,"UT",49041,"Sevier County",5597,15942,65191,14632,20120,7536,6648,9467,2408,1804,2121,455,0
"1008793","County",2020-04-25,49,"UT",49043,"Summit County",11401,30532,126690,31416,32711,18969,17577,15668,6241,1773,1549,440,346
"1008794","County",2020-04-25,49,"UT",49045,"Tooele County",17229,52678,229970,59853,66444,20750,23252,28107,20642,6363,3344,767,448
"1008795","County",2020-04-25,49,"UT",49047,"Uintah County",8666,26772,123863,28632,32621,20420,14692,16508,6578,2290,2085,0,37
"1008796","County",2020-04-25,49,"UT",49049,"Utah County",166853,455360,2037078,555596,564027,269034,264680,253840,85694,23941,16558,2568,1140
"1008797","County",2020-04-25,49,"UT",49051,"Wasatch County",8136,25104,92981,21667,34461,10245,8332,7508,9173,792,530,273,0
"1008798","County",2020-04-25,49,"UT",49053,"Washington County",45533,126167,524916,109463,136284,82322,98750,69586,14267,7814,5413,838,179
"1008799","County",2020-04-25,49,"UT",49055,"Wayne County",489,2201,14977,2690,3711,612,1996,1933,2372,1094,501,68,0
"1008800","County",2020-04-25,49,"UT",49057,"Weber County",73251,183108,852706,243003,251021,108251,119830,74981,32865,13894,7069,1539,253
"1011914","County",2020-04-26,49,"UT",49001,"Beaver County",2069,4511,17842,4313,5999,960,897,1795,2080,1205,553,34,6
"1011915","County",2020-04-26,49,"UT",49003,"Box Elder County",17699,37251,131617,38366,31373,11589,14388,20570,7729,4027,2626,856,93
"1011916","County",2020-04-26,49,"UT",49005,"Cache County",38777,88291,369570,107663,99550,42226,45075,48626,14955,7777,1589,1948,161
"1011917","County",2020-04-26,49,"UT",49007,"Carbon County",6609,13660,53498,11592,19420,4191,5237,8094,1593,2176,1035,106,54
"1011918","County",2020-04-26,49,"UT",49009,"Daggett County",388,592,2228,269,169,140,278,692,510,152,18,0,0
"1011919","County",2020-04-26,49,"UT",49011,"Davis County",113054,238659,1150064,463513,279423,113677,117145,90393,45047,18114,18251,3448,1053
"1011920","County",2020-04-26,49,"UT",49013,"Duchesne County",7220,12744,53202,5826,11971,9721,9419,9910,2341,3193,800,0,21
"1011921","County",2020-04-26,49,"UT",49015,"Emery County",3396,6618,34558,8464,5233,2904,4449,7146,3286,2661,383,32,0
"1011922","County",2020-04-26,49,"UT",49017,"Garfield County",2362,2718,16950,5245,5564,1695,391,1123,1670,1101,150,0,11
"1011923","County",2020-04-26,49,"UT",49019,"Grand County",2910,6854,30618,11668,7374,2376,1464,1790,5061,518,154,158,55
"1011924","County",2020-04-26,49,"UT",49021,"Iron County",15507,37268,156285,44252,35344,19144,18492,22042,10476,3435,2363,586,151
"1011925","County",2020-04-26,49,"UT",49023,"Juab County",3888,7667,31803,7350,7696,5999,2972,3064,2473,1686,327,236,0
"1011926","County",2020-04-26,49,"UT",49025,"Kane County",1967,5742,28383,6513,10040,2456,4229,4385,275,410,47,20,8
"1011927","County",2020-04-26,49,"UT",49027,"Millard County",2966,10040,47855,11085,8262,4516,8127,8457,2173,3629,1534,72,0
"1011928","County",2020-04-26,49,"UT",49029,"Morgan County",3498,8547,26082,5700,6981,5242,2724,2657,1164,1150,325,0,139
"1011929","County",2020-04-26,49,"UT",49031,"Piute County",525,920,4539,783,355,44,1126,1038,860,222,111,0,0
"1011930","County",2020-04-26,49,"UT",49033,"Rich County",563,1901,8880,1223,1373,1546,1141,1873,1114,429,181,0,0
"1011931","County",2020-04-26,49,"UT",49035,"Salt Lake County",354668,797965,3408949,1015555,931692,425070,464498,375210,101962,45230,40986,6926,1820
"1011932","County",2020-04-26,49,"UT",49037,"San Juan County",4230,11219,51135,20106,9124,2978,4769,5791,3988,2635,1448,296,0
"1011933","County",2020-04-26,49,"UT",49039,"Sanpete County",9076,21547,105201,30820,20143,20317,10496,13646,5330,2978,1287,96,88
"1011934","County",2020-04-26,49,"UT",49041,"Sevier County",6815,14724,62550,20958,16200,4997,3961,9099,2156,2715,2090,374,0
"1011935","County",2020-04-26,49,"UT",49043,"Summit County",11315,30618,119708,34204,29376,13239,15994,14706,7351,2247,1892,377,322
"1011936","County",2020-04-26,49,"UT",49045,"Tooele County",20005,49902,195230,53541,43695,15904,22891,30073,17351,5363,5170,910,332
"1011937","County",2020-04-26,49,"UT",49047,"Uintah County",9081,26357,105453,31587,30304,12081,8733,12692,4687,3908,1095,288,78
"1011938","County",2020-04-26,49,"UT",49049,"Utah County",193869,428344,1581109,442091,397939,183405,214863,206896,80914,29909,19860,4091,1141
"1011939","County",2020-04-26,49,"UT",49051,"Wasatch County",9347,23893,85546,21176,25304,7374,12217,11065,5925,1584,636,131,134
"1011940","County",2020-04-26,49,"UT",49053,"Washington County",50572,121128,421711,88278,99637,61303,83393,57741,15472,6955,7612,1140,180
"1011941","County",2020-04-26,49,"UT",49055,"Wayne County",449,2241,11967,2484,2690,480,1393,1723,1605,1075,433,84,0
"1011942","County",2020-04-26,49,"UT",49057,"Weber County",78537,177822,719382,194008,190626,95058,105161,82580,30740,15179,4471,1270,289
"1015914","County",2020-02-01,49,"UT",49001,"Beaver County",1890,4690,23377,6432,8399,1312,832,1959,2030,1711,611,73,18
"1015915","County",2020-02-01,49,"UT",49003,"Box Elder County",10817,44133,205513,49867,51593,19709,17781,36445,17905,7921,2952,870,470
"1015916","County",2020-02-01,49,"UT",49005,"Cache County",25869,101199,524181,142273,154293,59175,67876,59241,19225,13844,5357,2428,469
"1015917","County",2020-02-01,49,"UT",49007,"Carbon County",4914,15355,85840,24724,24553,6176,9567,9356,5247,4286,1682,186,63
"1015918","County",2020-02-01,49,"UT",49009,"Daggett County",317,663,2212,444,304,199,413,430,366,49,7,0,0
"1015919","County",2020-02-01,49,"UT",49011,"Davis County",70462,281251,1437726,335944,414981,189783,199886,174691,77882,22332,14126,4597,3504
"1015920","County",2020-02-01,49,"UT",49013,"Duchesne County",4759,15205,67715,14868,12268,7494,7261,10491,8765,5032,1234,225,77
"1015921","County",2020-02-01,49,"UT",49015,"Emery County",2224,7790,41321,14660,6176,2547,3455,5915,5372,2517,624,55,0
"1015922","County",2020-02-01,49,"UT",49017,"Garfield County",2206,2874,15389,4665,4739,599,1033,2320,1050,791,141,44,7
"1015923","County",2020-02-01,49,"UT",49019,"Grand County",2483,7281,40584,15048,10601,2736,3438,3236,3840,971,371,211,132
"1015924","County",2020-02-01,49,"UT",49021,"Iron County",11480,41295,203449,43118,58811,26602,26847,23330,11184,9045,2771,1390,351
"1015925","County",2020-02-01,49,"UT",49023,"Juab County",2757,8798,40871,11209,8342,3360,3409,4195,6178,3383,529,235,31
"1015926","County",2020-02-01,49,"UT",49025,"Kane County",1919,5790,29776,7874,5609,3751,2775,5860,887,2505,462,48,5
"1015927","County",2020-02-01,49,"UT",49027,"Millard County",2435,10571,49607,12865,10808,4358,6550,6530,3120,2922,2274,138,42
"1015928","County",2020-02-01,49,"UT",49029,"Morgan County",1973,10072,44979,5457,10649,6188,3430,9689,8571,489,276,73,157
"1015929","County",2020-02-01,49,"UT",49031,"Piute County",374,1071,5937,867,450,53,1320,1263,1232,474,278,0,0
"1015930","County",2020-02-01,49,"UT",49033,"Rich County",493,1971,7273,954,1117,1257,958,1629,855,376,122,0,5
"1015931","County",2020-02-01,49,"UT",49035,"Salt Lake County",227597,925036,4743081,1211493,1262111,662763,771327,582197,141317,42794,43660,16110,9309
"1015932","County",2020-02-01,49,"UT",49037,"San Juan County",3166,12283,58595,17246,13846,6129,3277,6198,5034,5455,1166,219,25
"1015933","County",2020-02-01,49,"UT",49039,"Sanpete County",6670,23953,125459,33726,24182,18097,12313,18055,8493,6882,3442,164,105
"1015934","County",2020-02-01,49,"UT",49041,"Sevier County",4640,16899,75894,18157,22543,4660,7514,10946,4873,2644,3848,438,271
"1015935","County",2020-02-01,49,"UT",49043,"Summit County",7721,34212,170564,38126,45887,22732,26216,22724,10375,2494,1015,346,649
"1015936","County",2020-02-01,49,"UT",49045,"Tooele County",13637,56270,266789,56718,75091,23938,31742,35927,31393,7419,3368,692,501
"1015937","County",2020-02-01,49,"UT",49047,"Uintah County",6922,28516,123981,20176,34373,16756,12882,21263,7739,4170,5424,762,436
"1015938","County",2020-02-01,49,"UT",49049,"Utah County",121322,500891,2598464,650627,720797,332047,357753,343033,135851,32307,15797,5782,4470
"1015939","County",2020-02-01,49,"UT",49051,"Wasatch County",6069,27171,135945,28839,40832,13888,14445,21069,14600,1171,724,205,172
"1015940","County",2020-02-01,49,"UT",49053,"Washington County",31997,139703,663799,130287,164563,96612,139642,86970,23327,10118,8763,2849,668
"1015941","County",2020-02-01,49,"UT",49055,"Wayne County",448,2242,11807,2608,5840,558,576,947,953,0,325,0,0
"1015942","County",2020-02-01,49,"UT",49057,"Weber County",52178,204181,1039483,252860,298363,142963,171901,99202,42518,20822,6841,2439,1574
"1019056","County",2020-02-02,49,"UT",49001,"Beaver County",2250,4330,18424,4875,5746,652,1350,1230,2220,1595,662,67,27
"1019057","County",2020-02-02,49,"UT",49003,"Box Elder County",14056,40894,164242,45658,37965,16669,14572,24565,13486,6367,3691,746,523
"1019058","County",2020-02-02,49,"UT",49005,"Cache County",29732,97336,385691,112325,101958,37904,51646,45390,14603,13159,5500,2694,512
"1019059","County",2020-02-02,49,"UT",49007,"Carbon County",5360,14909,75413,22289,20056,6553,8990,9538,3379,2921,1401,235,51
"1019060","County",2020-02-02,49,"UT",49009,"Daggett County",435,545,1867,348,230,198,427,448,170,38,8,0,0
"1019061","County",2020-02-02,49,"UT",49011,"Davis County",88451,263262,1107499,304473,302359,122627,137213,133709,63826,18798,15205,5388,3901
"1019062","County",2020-02-02,49,"UT",49013,"Duchesne County",5464,14500,65882,16297,11403,7685,8059,9401,7111,3830,1483,476,137
"1019063","County",2020-02-02,49,"UT",49015,"Emery County",2675,7339,35383,10463,6492,1852,4098,4232,6880,1075,247,44,0
"1019064","County",2020-02-02,49,"UT",49017,"Garfield County",2116,2964,9106,2539,2936,173,470,525,1012,944,450,28,29
"1019065","County",2020-02-02,49,"UT",49019,"Grand County",2205,7559,34478,11342,10154,2499,1907,2755,4111,997,385,223,105
"1019066","County",2020-02-02,49,"UT",49021,"Iron County",13208,39567,160201,39781,42480,21867,20611,16436,7492,6427,3192,1531,384
"1019067","County",2020-02-02,49,"UT",49023,"Juab County",3271,8284,33008,6937,8711,3289,4097,2061,4838,1941,669,379,86
"1019068","County",2020-02-02,49,"UT",49025,"Kane County",2184,5525,23259,6708,4711,2408,3176,3334,392,2111,295,85,39
"1019069","County",2020-02-02,49,"UT",49027,"Millard County",2758,10248,38942,7451,10157,4601,6580,4700,2123,1345,1832,133,20
"1019070","County",2020-02-02,49,"UT",49029,"Morgan County",2825,9220,34141,4525,9655,4333,2440,6794,5411,446,101,199,237
"1019071","County",2020-02-02,49,"UT",49031,"Piute County",393,1052,4682,792,460,60,1170,1090,777,238,95,0,0
"1019072","County",2020-02-02,49,"UT",49033,"Rich County",552,1912,6494,1169,1133,1261,832,1242,547,226,84,0,0
"1019073","County",2020-02-02,49,"UT",49035,"Salt Lake County",262782,889851,3819026,1024739,970990,484065,623023,485209,127113,36882,40439,16983,9583
"1019074","County",2020-02-02,49,"UT",49037,"San Juan County",3671,11778,50248,11830,13465,3517,3483,7178,4419,4611,1295,388,62
"1019075","County",2020-02-02,49,"UT",49039,"Sanpete County",8046,22577,101351,26870,17035,20586,9512,12367,5750,5961,2916,150,204
"1019076","County",2020-02-02,49,"UT",49041,"Sevier County",5084,16455,65316,20568,17237,4045,7437,8203,2685,1950,2393,578,220
"1019077","County",2020-02-02,49,"UT",49043,"Summit County",8408,33525,147574,33754,37569,16589,25672,21273,8128,2614,1083,471,421
